timestamp,Ct,prediction,anomalyScore,anomaly_likelihood
2017-02-03 06:00:00,4248.0,4248.0,0.0,0.55522576711119909
2017-02-03 08:00:00,3861.0,3861.0,0.0,0.55522576711119909
2017-02-03 10:00:00,7390.0,10943.0,0.025,0.72439983107793215
2017-02-03 12:00:00,10650.0,10650.0,0.05,0.6372119791152121
2017-02-03 14:00:00,20610.0,17928.04,0.15,0.64944467462551925
2017-02-03 16:00:00,16451.0,19483.625,0.15,0.84042027320691715
2017-02-03 18:00:00,17956.0,13821.099999999999,0.05,0.64944469153462425
2017-02-03 20:00:00,14241.0,7790.732977725998,0.35,0.97592095067621476
2017-02-03 22:00:00,8455.0,8455.0,0.175,0.99664403280469416
2017-02-04 00:00:00,7368.0,7790.732977725998,0.0,0.99316581348863497
2017-02-04 02:00:00,7152.0,6539.155714768999,0.0,0.99316581348863497
2017-02-04 04:00:00,6512.0,4481.021310319999,0.0,0.99316581348863497
2017-02-04 06:00:00,4118.0,3844.8292999999994,0.0,0.99044529312080742
2017-02-04 08:00:00,3947.0,7360.036277401568,0.05,0.99044529312080742
2017-02-04 10:00:00,7261.0,6531.009000338299,0.1,0.98206701284721765
2017-02-04 12:00:00,7010.0,7010.0,0.2,0.99044529218595756
2017-02-04 14:00:00,8243.0,8243.0,0.25,0.99955500250800278
2017-02-04 16:00:00,6270.0,5761.32,0.025,0.95827631506979705
2017-02-04 18:00:00,7029.0,6871.922410986998,0.025,0.84042026655774604
2017-02-04 20:00:00,7590.0,6871.922410986998,0.0,0.84042026655774604
2017-02-04 22:00:00,5698.0,6272.246988799999,0.125,0.94614279363404241
2017-02-05 00:00:00,6233.0,6531.009000338299,0.025,0.95827631669722013
2017-02-05 02:00:00,6439.0,4172.916944822669,0.025,0.96809446952102951
2017-02-05 04:00:00,5822.0,4172.916944822669,0.0,0.94614279363404241
2017-02-05 06:00:00,4213.0,3713.2127999999993,0.0,0.86835731518939441
2017-02-05 08:00:00,3447.0,7330.325394181098,0.075,0.69367508412181689
2017-02-05 10:00:00,6761.0,6761.0,0.2,0.60308817049470198
2017-02-05 12:00:00,6416.0,10777.3,0.05,0.64944467800734029
2017-02-05 14:00:00,6736.0,6736.0,0.15,0.84042027542330755
2017-02-05 16:00:00,5730.0,5730.0,0.0,0.84042027542330755
2017-02-05 18:00:00,6019.0,7001.517222145999,0.0,0.64944468815280332
2017-02-05 20:00:00,6320.0,6260.472892159998,0.0,0.60308818104901496
2017-02-05 22:00:00,5295.0,6260.472892159998,0.075,0.69367510333633575
2017-02-06 00:00:00,5997.0,6379.32829031346,0.025,0.73524942192709231
2017-02-06 02:00:00,6505.0,6379.32829031346,0.025,0.77374609278632933
2017-02-06 04:00:00,6168.0,4184.941861375868,0.0,0.64944468815280332
2017-02-06 06:00:00,4029.0,3972.0244056999995,0.0,0.72439981278988397
2017-02-06 08:00:00,3894.0,3894.0,0.05,0.72439981278988397
2017-02-06 10:00:00,7125.0,7001.517222145999,0.1,0.79980036892734008
2017-02-06 12:00:00,10904.0,10904.0,0.075,0.68206795566449263
2017-02-06 14:00:00,22619.0,17279.056999999997,0.025,0.63721196200106367
2017-02-06 16:00:00,18871.0,18871.0,0.025,0.59038807224041256
2017-02-06 18:00:00,20709.0,20709.0,0.025,0.68206795891879446
2017-02-06 20:00:00,17341.0,10292.0,0.025,0.68206795891879446
2017-02-06 22:00:00,10347.0,8140.7863684226295,0.05,0.63721196542389325
2017-02-07 00:00:00,7764.0,7330.325394181098,0.025,0.59038807578690067
2017-02-07 02:00:00,7457.0,7457.0,0.0,0.59038807578690067
2017-02-07 04:00:00,6816.0,4184.941861375868,0.05,0.59038807578690067
2017-02-07 06:00:00,4813.0,4813.0,0.0,0.76375556034755365
2017-02-07 08:00:00,4575.0,7495.786321727997,0.0,0.86122829267934908
2017-02-07 10:00:00,8013.0,8013.0,0.0,0.88653932392810875
2017-02-07 12:00:00,11643.0,11643.0,0.05,0.86122829267934908
2017-02-07 14:00:00,22706.0,22706.0,0.025,0.86122829267934908
2017-02-07 16:00:00,18243.0,18243.0,0.0,0.88653932392810875
2017-02-07 18:00:00,20368.0,20368.0,0.0,0.92692607149803541
2017-02-07 20:00:00,16197.0,8425.20366,0.0,0.94245787181538287
2017-02-07 22:00:00,9372.0,9372.0,0.0,0.94245787181538287
2017-02-08 00:00:00,8275.0,8275.0,0.0,0.96567318752756859
2017-02-08 02:00:00,7690.0,7690.0,0.0,0.96567318752756859
2017-02-08 04:00:00,6975.0,6975.0,0.025,0.95526682144280928
2017-02-08 06:00:00,4275.0,4275.0,0.025,0.94245787181538287
2017-02-08 08:00:00,4302.0,4302.0,0.0,0.96567318752756859
2017-02-08 10:00:00,7868.0,7868.0,0.0,0.97400191290237603
2017-02-08 12:00:00,11557.0,11557.0,0.0,0.97400191290237603
2017-02-08 14:00:00,22244.0,22244.0,0.0,0.97400191290237603
2017-02-08 16:00:00,17848.0,17848.0,0.0,0.97400191290237603
2017-02-08 18:00:00,20592.0,20592.0,0.0,0.97400191290237603
2017-02-08 20:00:00,16797.0,16797.0,0.0,0.97400191290237603
2017-02-08 22:00:00,9056.0,9056.0,0.0,0.97400191290237603
2017-02-09 00:00:00,8185.0,8185.0,0.0,0.9805686834573335
2017-02-09 02:00:00,8156.0,6993.562055502199,0.025,0.9805686834573335
2017-02-09 04:00:00,6943.0,6943.0,0.025,0.97400191290237603
2017-02-09 06:00:00,4688.0,4688.0,0.0,0.97400191290237603
2017-02-09 08:00:00,4349.0,4349.0,0.0,0.97400191290237603
2017-02-09 10:00:00,7973.0,11600.687,0.0,0.97400191290237603
2017-02-09 12:00:00,8540.0,8154.635320527088,0.6,0.8404202887216492
2017-02-09 14:00:00,11078.0,11078.0,0.325,0.99517795292633027
2017-02-09 16:00:00,9790.0,17909.899599999997,0.525,0.99999987670212165
2017-02-09 18:00:00,9696.0,17909.899599999997,1.0,0.999
2017-02-09 20:00:00,9488.0,9488.0,0.25,0.999
2017-02-09 22:00:00,7029.0,6379.32829031346,0.0,0.999
2017-02-10 00:00:00,7155.0,6523.2063002368095,0.025,0.999
2017-02-10 02:00:00,7101.0,6232.731024511998,0.025,0.999
2017-02-10 04:00:00,6716.0,6716.0,0.025,0.999
2017-02-10 06:00:00,4157.0,3859.58051,0.025,0.999
2017-02-10 08:00:00,4048.0,7135.526705145308,0.05,0.999
2017-02-10 10:00:00,7467.0,10931.3,0.1,0.999
2017-02-10 12:00:00,9733.0,8267.30106428,0.175,0.99998675484525812
2017-02-10 14:00:00,19555.0,16256.0,0.6,0.99776318037588352
2017-02-10 16:00:00,16617.0,20726.247999999996,0.0,0.97688457364201775
2017-02-10 18:00:00,16664.0,16604.68,0.625,0.99998078930176049
2017-02-10 20:00:00,13642.0,8425.20366,0.05,0.9999867548500726
2017-02-10 22:00:00,8309.0,8309.0,0.375,0.99999996494117038
2017-02-11 00:00:00,7456.0,7135.526705145308,0.0,0.999
2017-02-11 02:00:00,7092.0,7092.0,0.0,0.999
2017-02-11 04:00:00,6192.0,4006.781958793,0.0,0.999
2017-02-11 06:00:00,4109.0,4006.781958793,0.0,0.999
2017-02-11 08:00:00,3563.0,6736.287571828661,0.05,0.999
2017-02-11 10:00:00,7348.0,9699.114959999999,0.1,0.99517125551857211
2017-02-11 12:00:00,6881.0,6881.0,0.175,0.99926979063166721
2017-02-11 14:00:00,7844.0,7844.0,0.125,0.93104789580600955
2017-02-11 16:00:00,6705.0,7652.252779131217,0.0,0.90553674823933461
2017-02-11 18:00:00,6594.0,6379.32829031346,0.0,0.51581999178106352
2017-02-11 20:00:00,7116.0,5308.7304875273985,0.025,0.5495818588711181
2017-02-11 22:00:00,5302.0,5308.7304875273985,0.125,0.70860148006692558
2017-02-12 00:00:00,6291.0,6726.901300280063,0.0,0.70860148006692558
2017-02-12 02:00:00,6743.0,4156.2915120741745,0.0,0.70860148006692558
2017-02-12 04:00:00,6103.0,7652.252779131217,0.0,0.64781356564201054
2017-02-12 06:00:00,3832.0,6993.575407196076,0.0,0.51581998925834083
2017-02-12 08:00:00,3790.0,4321.44953973862,0.0,0.71052290796465867
2017-02-12 10:00:00,6858.0,6862.901981383629,0.025,0.81451876400612644
2017-02-12 12:00:00,6083.0,6083.0,0.125,0.68081292885549227
2017-02-12 14:00:00,6207.0,6207.0,0.0,0.68081292885549227
2017-02-12 16:00:00,5270.0,5270.0,0.05,0.64989369641509542
2017-02-12 18:00:00,5268.0,5268.0,0.0,0.79095295019401557
2017-02-12 20:00:00,6214.0,6544.444410165766,0.0,0.79095295019401557
2017-02-12 22:00:00,5368.0,6226.08251898533,0.0,0.79095295019401557
2017-02-13 00:00:00,5795.0,6056.795466700089,0.025,0.76571032086380453
2017-02-13 02:00:00,6065.0,6056.795466700089,0.0,0.76571032086380453
2017-02-13 04:00:00,5960.0,3832.9144498999995,0.0,0.76571032086380453
2017-02-13 06:00:00,3466.0,3832.9144498999995,0.0,0.79095295019401557
2017-02-13 08:00:00,3788.0,6861.431386968541,0.0,0.89147881742654211
2017-02-13 10:00:00,6525.0,6525.0,0.075,0.83636108495080097
2017-02-13 12:00:00,10475.0,10475.0,0.475,0.67880649652413949
2017-02-13 14:00:00,20731.0,16503.5,0.15,0.83497233958172612
2017-02-13 16:00:00,18495.0,18495.0,0.025,0.85518694823881258
2017-02-13 18:00:00,19171.0,19171.0,0.525,0.99776317931003278
2017-02-13 20:00:00,16109.0,13634.3,0.125,0.99926979045613418
2017-02-13 22:00:00,9746.0,9518.926559999998,0.025,0.99945725202079072
2017-02-14 00:00:00,8086.0,8086.0,0.0,0.99945725202079072
2017-02-14 02:00:00,7699.0,6993.575407196076,0.0,0.99945725202079072
2017-02-14 04:00:00,6687.0,6687.0,0.025,0.99959930646480166
2017-02-14 06:00:00,4289.0,4289.0,0.025,0.99926979044017661
2017-02-14 08:00:00,4197.0,4197.0,0.025,0.9508874963678422
2017-02-14 10:00:00,7597.0,7597.0,0.0,0.87366368234881264
2017-02-14 12:00:00,10980.0,5287.388557221897,0.0,0.8551869280626172
2017-02-14 14:00:00,22879.0,22879.0,0.025,0.73886582265914025
2017-02-14 16:00:00,18561.0,18561.0,0.0,0.85646051947757895
2017-02-14 18:00:00,19981.0,16154.019869999996,0.0,0.87482325224604818
2017-02-14 20:00:00,16397.0,16397.0,0.0,0.87482325224604818
2017-02-14 22:00:00,9301.0,9301.0,0.0,0.87482325224604818
2017-02-15 00:00:00,7916.0,7916.0,0.0,0.89147881742654211
2017-02-15 02:00:00,7480.0,7480.0,0.0,0.90647739198941668
2017-02-15 04:00:00,7071.0,7071.0,0.0,0.91988678594442752
2017-02-15 06:00:00,4550.0,4550.0,0.0,0.91988678594442752
2017-02-15 08:00:00,4094.0,4094.0,0.0,0.91988678594442752
2017-02-15 10:00:00,8167.0,8167.0,0.0,0.93178924963191545
2017-02-15 12:00:00,11568.0,22268.631599999993,0.0,0.93178924963191545
2017-02-15 14:00:00,22394.0,18242.956599999998,0.025,0.91988678594442752
2017-02-15 16:00:00,18303.0,16622.476,0.0,0.91988678594442752
2017-02-15 18:00:00,20705.0,20705.0,0.075,0.87482325094201685
2017-02-15 20:00:00,16576.0,16576.0,0.025,0.85646051804497958
2017-02-15 22:00:00,9937.0,9937.0,0.025,0.83636108495080097
2017-02-16 00:00:00,7998.0,7998.0,0.0,0.83636108495080097
2017-02-16 02:00:00,8216.0,8216.0,0.0,0.83636108495080097
2017-02-16 04:00:00,7026.0,7026.0,0.0,0.83636108495080097
2017-02-16 06:00:00,4286.0,4286.0,0.0,0.83636108495080097
2017-02-16 08:00:00,4206.0,4206.0,0.0,0.83636108495080097
2017-02-16 10:00:00,8320.0,8320.0,0.0,0.85646051804497958
2017-02-16 12:00:00,11623.0,11623.0,0.0,0.85646051804497958
2017-02-16 14:00:00,22508.0,18356.199999999997,0.025,0.89147881742654211
2017-02-16 16:00:00,19031.0,20720.871519999993,0.075,0.85646051804497958
2017-02-16 18:00:00,20190.0,20190.0,0.025,0.85646051804497958
2017-02-16 20:00:00,16962.0,16962.0,0.0,0.85646051804497958
2017-02-16 22:00:00,9694.0,8143.931307058272,0.0,0.85646051804497958
2017-02-17 00:00:00,8057.0,8057.0,0.0,0.85646051804497958
2017-02-17 02:00:00,7891.0,7019.561949526076,0.0,0.85646051804497958
2017-02-17 04:00:00,7162.0,7162.0,0.0,0.85646051804497958
2017-02-17 06:00:00,4686.0,4686.0,0.025,0.83636108495080097
2017-02-17 08:00:00,4661.0,8278.467265048039,0.025,0.81451876062214301
2017-02-17 10:00:00,8483.0,8483.0,0.0,0.83636108495080097
2017-02-17 12:00:00,11783.0,22475.230199999995,0.025,0.87482325224604818
2017-02-17 14:00:00,20981.0,18534.223599999998,0.075,0.83636108495080097
2017-02-17 16:00:00,16509.0,20572.968049999996,0.025,0.81451876062214301
2017-02-17 18:00:00,17582.0,14264.73,0.025,0.79095294655599635
2017-02-17 20:00:00,13807.0,8442.542561999999,0.425,0.7370390440059551
2017-02-17 22:00:00,8694.0,8694.0,0.2,0.90553675995627925
2017-02-18 00:00:00,8027.0,7132.969659864841,0.0,0.90553675995627925
2017-02-18 02:00:00,8277.0,7132.969659864841,0.0,0.89043067668469544
2017-02-18 04:00:00,7200.0,4164.106988641442,0.0,0.67956329506387037
2017-02-18 06:00:00,4570.0,6538.611087116036,0.0,0.67956329506387037
2017-02-18 08:00:00,4480.0,3819.4401149299993,0.025,0.67956329506387037
2017-02-18 10:00:00,7287.0,6059.256826690062,0.0,0.62707499173587244
2017-02-18 12:00:00,7918.0,6718.311637137231,0.2,0.7441823774140035
2017-02-18 14:00:00,8444.0,8444.0,0.05,0.75920497908714313
2017-02-18 16:00:00,6455.0,5767.251131999999,0.0,0.54100616474133545
2017-02-18 18:00:00,6968.0,5767.251131999999,0.075,0.63316149578547731
2017-02-18 20:00:00,7442.0,7953.853526174018,0.025,0.61515655735712937
2017-02-18 22:00:00,6007.0,7467.524595846891,0.075,0.55978446318684716
2017-02-19 00:00:00,6924.0,6043.579778683043,0.025,0.54100616193525708
2017-02-19 02:00:00,6325.0,4629.957990029363,0.0,0.54100616193525708
2017-02-19 04:00:00,2980.0,4164.106988641442,0.05,0.52213589750539713
2017-02-19 06:00:00,4513.0,7467.524595846891,0.15,0.59064655042481284
2017-02-19 08:00:00,4185.0,7321.039443148738,0.375,0.7127327087019163
2017-02-19 10:00:00,7095.0,7953.853526174018,0.0,0.67956329126860837
2017-02-19 12:00:00,6431.0,6431.0,0.175,0.78775483665488355
2017-02-19 14:00:00,6878.0,6878.0,0.0,0.74418237059071968
2017-02-19 16:00:00,5611.0,7135.655133333771,0.0,0.72868463833510355
2017-02-19 18:00:00,5611.0,5928.786264691998,0.025,0.69635018038462104
2017-02-19 20:00:00,7008.0,7008.0,0.0,0.67956328494317164
2017-02-19 22:00:00,5524.0,5524.0,0.0,0.67956328494317164
2017-02-20 00:00:00,6567.0,6567.0,0.0,0.64489353744775857
2017-02-20 02:00:00,6614.0,6614.0,0.0,0.53460332175776115
2017-02-20 04:00:00,6279.0,5399.582618171019,0.075,0.68531015028941811
2017-02-20 06:00:00,3966.0,3966.0,0.0,0.68531015028941811
2017-02-20 08:00:00,4103.0,4103.0,0.0,0.7924001371954108
2017-02-20 10:00:00,7575.0,7953.853526174018,0.0,0.7924001371954108
2017-02-20 12:00:00,7724.0,8442.979793399998,0.225,0.65087812738000927
2017-02-20 14:00:00,8373.0,6718.311637137231,0.025,0.65087812738000927
2017-02-20 16:00:00,7295.0,6394.544603577516,0.15,0.54100616754741382
2017-02-20 18:00:00,7823.0,9518.926559999998,0.1,0.53460332737851157
2017-02-20 20:00:00,8689.0,7800.254611566408,0.15,0.6448935427134066
2017-02-20 22:00:00,5831.0,5831.0,0.0,0.6448935427134066
2017-02-21 00:00:00,6875.0,6875.0,0.0,0.5906465435551731
2017-02-21 02:00:00,7048.0,7048.0,0.025,0.60898030541514492
2017-02-21 04:00:00,6519.0,3994.5473711550994,0.075,0.66240072449257992
2017-02-21 06:00:00,4174.0,4150.162424434306,0.025,0.679563290003521
2017-02-21 08:00:00,4326.0,4326.0,0.025,0.53460333721482489
2017-02-21 10:00:00,8061.0,7800.254611566408,0.05,0.55341758228761107
2017-02-21 12:00:00,11110.0,11110.0,0.025,0.54100616053221795
2017-02-21 14:00:00,19805.0,18534.223599999998,0.125,0.52213589750539713
2017-02-21 16:00:00,15999.0,9707.426330399998,0.125,0.54100616614437458
2017-02-21 18:00:00,18532.0,13816.869999999999,0.0,0.54100616614437458
2017-02-21 20:00:00,14611.0,8729.8331,0.1,0.53460332878369932
2017-02-21 22:00:00,8473.0,8473.0,0.0,0.51571140070744814
2017-02-22 00:00:00,7923.0,7135.655133333771,0.0,0.54100616754741382
2017-02-22 02:00:00,7574.0,6552.732602880798,0.0,0.5597844687653637
2017-02-22 04:00:00,6394.0,6241.957763289731,0.0,0.57842922992440693
2017-02-22 06:00:00,4128.0,4500.540309439759,0.025,0.59689976833176028
2017-02-22 08:00:00,3972.0,7467.524595846891,0.025,0.59689976833176028
2017-02-22 10:00:00,7579.0,11093.823,0.1,0.61515656005976593
2017-02-22 12:00:00,11399.0,11399.0,0.125,0.61515656005976593
2017-02-22 14:00:00,19958.0,15989.969999999998,0.025,0.59689976696307789
2017-02-22 16:00:00,16168.0,18533.55652,0.025,0.65087812345487084
2017-02-22 18:00:00,18930.0,18930.0,0.0,0.65087812345487084
2017-02-22 20:00:00,15669.0,8437.290098766,0.0,0.65087812345487084
2017-02-22 22:00:00,9242.0,8100.796340458552,0.0,0.65087812345487084
2017-02-23 00:00:00,7660.0,7660.0,0.0,0.65087812345487084
2017-02-23 02:00:00,7556.0,7556.0,0.0,0.6682718466252775
2017-02-23 04:00:00,6515.0,6515.0,0.0,0.68531014903397258
2017-02-23 06:00:00,4103.0,4103.0,0.0,0.74934046159924683
2017-02-23 08:00:00,4441.0,4441.0,0.0,0.81850573331260346
2017-02-23 10:00:00,7839.0,7839.0,0.0,0.83075148420369094
2017-02-23 12:00:00,11111.0,11111.0,0.0,0.84245357521960706
2017-02-23 14:00:00,20554.0,16482.785,0.0,0.84245357521960706
2017-02-23 16:00:00,16213.0,19000.699999999997,0.0,0.84245357521960706
2017-02-23 18:00:00,18598.0,14622.899999999998,0.025,0.83075148420369094
2017-02-23 20:00:00,15994.0,15994.0,0.0,0.83075148420369094
2017-02-23 22:00:00,8748.0,7618.118576212008,0.025,0.81850573331260346
2017-02-24 00:00:00,8233.0,8233.0,0.0,0.81850573331260346
2017-02-24 02:00:00,6886.0,6886.0,0.025,0.80571988413982654
2017-02-24 04:00:00,6895.0,6895.0,0.0,0.80571988413982654
2017-02-24 06:00:00,4212.0,4212.0,0.0,0.80571988413982654
2017-02-24 08:00:00,4057.0,4057.0,0.0,0.80571988413982654
2017-02-24 10:00:00,7775.0,7775.0,0.0,0.80571988413982654
2017-02-24 12:00:00,10285.0,11098.9761,0.0,0.80571988413982654
2017-02-24 14:00:00,18383.0,16174.649736299996,0.3,0.63316149179195658
2017-02-24 16:00:00,15052.0,18552.889563999997,0.125,0.54100616053221795
2017-02-24 18:00:00,15946.0,15946.0,0.875,0.93453744239637915
2017-02-24 20:00:00,13317.0,7800.814759667539,0.05,0.94579397735345716
2017-02-24 22:00:00,8513.0,8513.0,0.075,0.95546081151543127
2017-02-25 00:00:00,7326.0,8546.638219999999,0.0,0.95546081151543127
2017-02-25 02:00:00,7085.0,7085.0,0.0,0.95546081151543127
2017-02-25 04:00:00,6650.0,4158.004598106676,0.025,0.9597448933486119
2017-02-25 06:00:00,4503.0,4008.5482118659984,0.05,0.96730928873377242
2017-02-25 08:00:00,4172.0,7618.118576212008,0.075,0.97642792318994487
2017-02-25 10:00:00,7410.0,11434.14,0.1,0.94579397657583919
2017-02-25 12:00:00,6742.0,6742.0,0.15,0.95081681175618371
2017-02-25 14:00:00,7904.0,7317.059327142881,0.025,0.51571140775446245
2017-02-25 16:00:00,6347.0,5576.405121369999,0.0,0.5221358946887471
2017-02-25 18:00:00,6238.0,6238.0,0.0,0.57842922300865063
2017-02-25 20:00:00,7089.0,7089.0,0.0,0.57842922300865063
2017-02-25 22:00:00,5501.0,5501.0,0.0,0.57842922300865063
2017-02-26 00:00:00,5926.0,5926.0,0.0,0.59689976148834867
2017-02-26 02:00:00,6537.0,6240.770434302811,0.0,0.63316149312313008
2017-02-26 04:00:00,6348.0,6348.0,0.1,0.61515655600581098
2017-02-26 06:00:00,3656.0,7121.658593333639,0.025,0.66827184277602802
2017-02-26 08:00:00,3356.0,4162.203218674673,0.05,0.7340019399488712
2017-02-26 10:00:00,6643.0,6643.0,0.425,0.55341757949194359
2017-02-26 12:00:00,6135.0,6135.0,0.0,0.55572292857428085
2017-02-26 14:00:00,6259.0,5576.405121369999,0.0,0.55572292857428085
2017-02-26 16:00:00,4698.0,6540.088975411591,0.2,0.70661543892094714
2017-02-26 18:00:00,5880.0,7038.1600240812095,0.025,0.72372644319646828
2017-02-26 20:00:00,6216.0,6216.0,0.0,0.72372644319646828
2017-02-26 22:00:00,4859.0,6237.167512808377,0.1,0.7868801151220467
2017-02-27 00:00:00,6204.0,6204.0,0.0,0.72372644319646828
2017-02-27 02:00:00,6046.0,6046.0,0.0,0.70661543892094714
2017-02-27 04:00:00,6317.0,6317.0,0.1,0.74033269203622076
2017-02-27 06:00:00,3603.0,3389.978461999999,0.025,0.56450791578189941
2017-02-27 08:00:00,3889.0,7468.847051964975,0.025,0.5445822576160938
2017-02-27 10:00:00,7677.0,6690.65089153807,0.1,0.53574124964024805
2017-02-27 12:00:00,11546.0,11546.0,0.1,0.5445822576160938
2017-02-27 14:00:00,21923.0,15977.625299999996,0.025,0.5445822576160938
2017-02-27 16:00:00,17941.0,17941.0,0.025,0.52454379111714078
2017-02-27 18:00:00,19968.0,19968.0,0.0,0.60382336509462031
2017-02-27 20:00:00,16576.0,16576.0,0.025,0.58427109845768443
2017-02-27 22:00:00,9311.0,8264.51895987354,0.0,0.58427109845768443
2017-02-28 00:00:00,8091.0,8091.0,0.0,0.66075598734876684
2017-02-28 02:00:00,7665.0,7665.0,0.0,0.67901671937914343
2017-02-28 04:00:00,7053.0,7053.0,0.0,0.69685440450249647
2017-02-28 06:00:00,3972.0,4162.203218674673,0.025,0.74750084739855538
2017-02-28 08:00:00,4216.0,4216.0,0.0,0.80739614132262516
2017-02-28 10:00:00,8107.0,8107.0,0.0,0.82089066549692469
2017-02-28 12:00:00,11755.0,11755.0,0.025,0.82089066549692469
2017-02-28 14:00:00,23481.0,23481.0,0.1,0.76333445583143256
2017-02-28 16:00:00,17653.0,20204.0,0.05,0.74750084739855538
2017-02-28 18:00:00,19674.0,16174.649736299996,0.025,0.73112606551984394
2017-02-28 20:00:00,16403.0,16403.0,0.05,0.69685440450249647
2017-02-28 22:00:00,9001.0,8437.290098766,0.025,0.67901671937914343
2017-03-01 00:00:00,8131.0,8131.0,0.0,0.67901671937914343
2017-03-01 02:00:00,7399.0,7399.0,0.0,0.69685440450249647
2017-03-01 04:00:00,6928.0,6928.0,0.0,0.69685440450249647
2017-03-01 06:00:00,4260.0,4178.342253072271,0.0,0.69685440450249647
2017-03-01 08:00:00,4379.0,4379.0,0.0,0.71423460651625903
2017-03-01 10:00:00,8068.0,8068.0,0.0,0.77860590652260664
2017-03-01 12:00:00,11349.0,11349.0,0.0,0.80739614132262516
2017-03-01 14:00:00,22325.0,17919.229719999996,0.075,0.77860590540619201
2017-03-01 16:00:00,17337.0,19619.12,0.05,0.77860590540619201
2017-03-01 18:00:00,19411.0,16458.849499999997,0.075,0.74750084499827829
2017-03-01 20:00:00,15596.0,9039.881219999997,0.15,0.64210962923267301
2017-03-01 22:00:00,9174.0,8097.204101344098,0.0,0.64210962923267301
2017-03-02 00:00:00,8210.0,8210.0,0.0,0.64210962923267301
2017-03-02 02:00:00,7542.0,6897.80738524546,0.0,0.64210962923267301
2017-03-02 04:00:00,7062.0,7062.0,0.0,0.64210962923267301
2017-03-02 06:00:00,4348.0,4348.0,0.0,0.64210962923267301
2017-03-02 08:00:00,4236.0,4236.0,0.0,0.64210962923267301
2017-03-02 10:00:00,8024.0,8024.0,0.0,0.69685440056536607
2017-03-02 12:00:00,11203.0,11203.0,0.0,0.73112606180107442
2017-03-02 14:00:00,22372.0,17296.439899999998,0.0,0.77860590428977738
2017-03-02 16:00:00,17458.0,19461.837499999998,0.0,0.85769842894309933
2017-03-02 18:00:00,19973.0,15596.0,0.025,0.84604378506532374
2017-03-02 20:00:00,16201.0,16201.0,0.025,0.83377440799754909
